Timestamp,Voltage (V),Current (A),Power Consumption (kW),Reactive Power (kVAR),Power Factor,Solar Power (kW),Wind Power (kW),Grid Supply (kW),Voltage Fluctuation (%),Overload Condition,Transformer Fault,Temperature (°C),Humidity (%),Electricity Price (USD/kWh),Predicted Load (kW)
2024-01-07 09:30:00,242.2287598980841,47.29787871966776,11.456906508075104,2.5359535049778783,0.9593089307382352,5.636016663290267,3.9390042903622446,1.881885554422592,3.153643912448974,0,0,26.42975827672903,62.59853812211457,0.4109915262950091,11.657133114174991
2024-01-08 09:15:00,238.4822818414502,46.86903099214328,11.177433458703977,1.481908274166033,0.9169064201657644,24.502692667185457,21.27798134264305,0.0,-3.4853446994380843,0,1,29.162418345926053,47.1169232413542,0.1844982106875262,11.282508447821757
2024-01-09 03:15:00,223.3232782064495,31.40633724303672,7.013766189572264,2.0914092629363044,0.942469808276478,1.2399013943853343,0.2361436090272772,5.5377211861596525,0.8744489189016011,0,0,37.72714531257319,75.99288595388826,0.2663543708442602,6.891514223570945
2024-01-10 13:30:00,227.76783192724736,46.89768361202099,10.68178371872002,3.6770626119405434,0.8169135591450478,2.0483397444715057,7.0953923331108735,1.53805164113764,-3.99345254177932,0,0,23.110420988658586,42.0202587125514,0.1035849179135282,10.810505678754485
2024-01-10 17:45:00,227.48972887823692,22.8711849317802,5.202959659254696,1.7572161638924857,0.8567364825590016,0.7930102951614559,3.5657713492557352,0.8441780148375049,-2.427237455555958,1,0,10.601148157210964,39.71358370025408,0.3012338944462339,5.447955759980393
2024-01-11 00:00:00,233.2136137993377,30.58894441149686,7.133758268512239,0.9120081763015504,0.9969042504782472,3.560325623580968,0.2621278189305243,3.3113048260007463,-1.3761874818071282,0,0,22.82911034136402,32.883830914925895,0.1459131924069343,7.323747861605851
2024-01-11 04:30:00,222.0804858825714,44.272127122673766,9.831975502458356,2.607353921925128,0.9457246707585586,3.811043922360724,0.8937381109213849,5.127193469176248,-4.558116725933969,0,0,17.169370184848134,39.233192048178125,0.1681050278113096,9.527004773930722
2024-01-11 12:15:00,227.32382394219715,17.864312126675856,4.06098374473292,1.5449037373880132,0.8015895600960999,29.285721248530887,21.13893831575508,0.0,1.2745226046631064,0,1,10.475416165292618,26.82841046602137,0.1326293425057474,3.873389405589857
2024-01-11 20:15:00,227.7055786856553,43.07004818005579,9.80729024485866,3.8640019698203223,0.8359537052736876,40.70308283871268,2.92802367881405,0.0,-3.19845058826146,0,1,22.783646991987062,38.157602053634186,0.2641735233828713,9.92477168058603
2024-01-12 05:00:00,222.21709050670125,8.361941267431984,1.8581662594366533,0.219076360407802,0.8528619070097235,0.4495543049263251,0.4446971796789023,0.9639147748314258,2.5956672970855346,0,0,37.61676773985181,61.30950228281751,0.2127005503476073,1.7669636145466556
2024-01-12 19:00:00,238.06855634529325,40.93115492470471,9.744420962469988,2.4666055012806263,0.9167536481096866,0.0986315438033125,3.468762438837073,6.177026979829602,-4.179297728111697,0,0,24.145865183895733,23.3720067345166,0.1877052520259251,9.503911170314074
2024-01-13 01:30:00,234.908827434958,33.23382896663095,7.806919793725218,2.689269309936596,0.8697706277897874,0.6915251756226537,2.193541871584954,4.92185274651761,2.1117299645332075,0,0,26.69622843741792,47.31332503288265,0.3903834280410804,7.814520074785615
2024-01-13 23:15:00,223.8802986661887,18.819390276558472,4.213290715831478,0.4765709916531767,0.820442494264701,39.64818036666451,17.786813706262528,0.0,2.939521131828368,0,1,15.956364311929375,73.93789379863247,0.124520802270184,4.017151357992053
2024-01-14 09:15:00,223.34383523221112,34.9474218201463,7.805291220789336,1.4169957168373024,0.921651251283689,34.59002069297484,0.1176361082316423,0.0,4.103875671123319,0,1,11.8130176024473,64.12967725264312,0.1596688255256629,8.16733706158167
2024-01-15 06:45:00,238.55854240071173,39.7446930567501,9.481436043781992,3.6584094449111295,0.8033322241285487,47.679213897245006,17.527888504246597,0.0,-4.006294058473751,0,1,39.53150602448223,67.46638031476066,0.3027034457275779,9.713443005853009
2024-01-15 14:30:00,235.92852077331497,49.38697352963343,11.651795610317276,3.5820062174222524,0.9955378943371102,49.76147748346449,7.980178541869782,0.0,4.739938631910675,0,1,10.01293520395749,38.32513653649335,0.3493712407255575,12.125564549369198
2024-01-16 09:45:00,227.81270849838296,30.590720797392777,6.968954959771861,1.4133320849833648,0.8868779329037273,0.3920854365350168,2.866593971368634,3.7102755518682105,-0.5991996940021131,1,0,32.53059442976205,35.58372123704241,0.3253922266255022,6.676062558527573
2024-01-17 23:00:00,230.339277552637,48.9253646103636,11.269433138350507,2.476682245374943,0.975760980482257,7.179714229974982,1.0168281644714383,3.072890743904088,1.6618215921209432,0,0,30.895099312842625,57.20318670034846,0.1973551901196344,10.972618355071605
2024-01-19 11:30:00,226.28764707150972,39.600994471519314,8.961215860651972,3.5830302428290657,0.8113508719124647,3.296504839716236,2.529328098567785,3.135382922367951,2.1625668435332326,0,0,38.19019717282489,59.0964216286204,0.2118202758596721,9.142755767453714
2024-01-20 06:00:00,234.8472860026337,40.77171037382754,9.575125526978823,3.6372219079855705,0.8033938310247178,12.358746943832848,24.883434933662123,0.0,-0.953461968359984,0,1,37.414111623639535,26.132920081530997,0.3208794263232793,9.117516581357709
2024-01-20 10:45:00,235.6335256841379,28.22701286271725,6.651230560373576,1.2626085689725433,0.8300487065062493,2.867244004857094,1.1560716058518972,2.627914949664584,4.141451119439726,1,0,38.245436334899466,46.34097430417602,0.3692551826734801,6.814583604513053
2024-01-20 12:15:00,233.8983026613467,16.73136088417531,3.913436912023053,1.2062986682007586,0.8141826006634584,33.38201908624203,6.418677767930479,0.0,2.8466976098857018,0,1,32.98431001972076,21.20813396915866,0.4163919579311943,3.818124738614845
2024-01-21 01:00:00,240.37041334874988,35.744263545946964,8.591863403385924,3.014204511415977,0.9008538540490236,2.650279095672553,2.3937765736333647,3.5478077340800063,-0.038609041503034,0,0,18.722434916610773,41.185002789237714,0.1878038206992384,8.513706369898156
2024-01-22 22:45:00,233.19195962804196,44.10796820597459,10.285623541162584,2.0554624251739693,0.8812131985751445,0.9165239340298504,28.124322817967663,0.0,-4.936782008401187,0,1,19.22789851381457,68.57938398355833,0.3911695031742901,9.888056016928283
2024-01-23 05:45:00,227.1319911355155,49.46424628950725,11.234912749753317,4.050444847091256,0.8257860708343838,2.08860501180953,0.8973400754217942,8.248967662521991,-0.7723783577763035,0,0,35.96583272664173,28.025969033302868,0.1864766624880479,11.186293992006483
2024-01-23 13:45:00,223.7121107054269,7.830424295667495,1.7517607469028311,0.4058558525357619,0.9771135750814106,3.94470885498025,18.81728749897572,0.0,0.2447036095831469,0,1,14.323394364338714,75.0998582569668,0.473495913264269,1.7370976863379266
2024-01-24 11:30:00,223.7380327779344,49.7777905267204,11.13718492848052,2.0849137266131783,0.956019201652526,0.9215352522365272,9.337586329329666,0.8780633469143257,4.845708552773408,0,0,17.90648490372702,78.92435129856528,0.3916002159363498,10.750567586940724
2024-01-24 22:30:00,233.2522504626807,49.32975117712768,11.506275476829105,2.7972857730980785,0.8784184173454466,1.3219066772359789,1.9264286902033732,8.25794010938975,-1.0452264490550012,0,0,31.08773210273493,37.68426580621021,0.4901746676958891,12.050958866163834
2024-01-25 23:15:00,224.9802131395925,39.58739689634692,8.906380991381774,3.4575791840919337,0.9549507180489843,2.6572535384933813,1.4184268459177551,4.8307006069706375,-3.801472703324782,0,0,28.85649747012511,27.31244092622915,0.3087135883288133,8.68163770463099
2024-01-27 04:45:00,231.6393976207968,25.3385478367924,5.869405957500335,1.683791726059241,0.9417028453829356,0.0725790320616148,0.5540131743509358,5.242813751087784,0.9481299830354296,0,0,29.21088369040444,39.08382038955702,0.41089038406109,5.7791618840159815
2024-01-29 02:15:00,223.43890403284297,39.85479962259205,8.905112748120532,1.25553050414379,0.9829652935316884,0.7603074283311806,5.4738216945031,2.670983625286252,-0.7110114219460542,0,1,27.301620022454937,20.009031023357583,0.121937271205226,8.783446099274906
2024-01-30 07:15:00,228.39378616941045,41.3154768329714,9.4361981812769,1.1267810442566422,0.9684597338024435,0.5341386668401726,2.673039247226854,6.229020267209874,-0.0464803671904388,0,0,39.29508833787708,32.054403324383465,0.2474163923027116,9.54872428363047
2024-01-30 16:30:00,227.25865602537465,25.950798760718392,5.89754364914582,0.7521885641972846,0.9540664133672312,5.383888293238504,0.0098949552315819,0.5037604006757341,3.81347889729676,0,0,25.45407164887281,75.3521870150701,0.2289132269018457,5.860898230079787
2024-01-31 00:15:00,219.39649923682467,8.180962387572762,1.7948745082215989,0.6498717525859133,0.9985896602385024,19.66671261081625,5.2114463367470005,0.0,-2.056130458073452,0,1,13.675227137425008,28.091258183453213,0.2929395363327192,1.8293673952788976
2024-01-31 16:30:00,230.4260472481695,41.30188739101577,9.517030655400776,1.2678969285510728,0.8018238441011343,12.329123821513754,25.697908212580035,0.0,0.6351577850317796,0,1,36.23226791424089,56.52628290617003,0.1993699872909369,9.622397445691986
2024-01-31 21:30:00,231.7625248417844,40.50897551321097,9.388462443695794,1.5202960030914434,0.8027898351235406,4.136801646116439,0.7832241108987958,4.468436686680559,4.60589523033728,0,0,17.905533414882704,72.26862597140126,0.4776830226692102,9.565128523791502
2024-01-31 23:30:00,234.5568136108736,15.730474417316882,3.689689955913212,1.3841199956858323,0.8397492604530165,39.40394277738844,11.65791600616078,0.0,0.9953437834626788,0,1,38.095742236251226,42.37124181490786,0.1226072432722488,3.7979717706693608
2024-02-01 15:30:00,225.18633717357693,35.31444280856128,7.952330025385679,3.057620621855905,0.8454438617324209,1.0007750290002393,2.267857382955476,4.683697613429964,-4.301888955844138,0,0,12.07563311644502,54.51505499623817,0.3036866251779084,7.792690539334619
2024-02-02 03:30:00,229.71705755550053,39.01555475299623,8.962538436753817,3.0620483216383856,0.8211219122027982,1.819875846520369,0.18642463476913,6.956237955464318,2.9439840974541163,0,0,26.67287710243524,42.68699535001202,0.2389398671286317,9.263599202055024
2024-02-04 02:45:00,236.77721400552747,43.01343776133068,10.184601957928033,3.751794029833106,0.8055106161739685,2.8870276175229304,5.493727400236212,1.8038469401688888,-4.580304847033974,0,0,37.62194930496574,38.42662407250104,0.3305309788657469,10.346085051386645
2024-02-05 14:30:00,223.5368732642387,26.410314648398444,5.9036791584277095,1.5488871973991432,0.9086781021832144,1.0626313119372344,1.1121937816603888,3.7288540648300863,-4.011435671776269,0,0,19.572373201712416,77.93210012519143,0.4271660533317012,5.886999364963566
2024-02-05 21:00:00,233.4770123727515,44.42784132779958,10.372879659385305,3.7277809304724254,0.9245057914270411,3.5783512433848976,0.8454852604917595,5.949043155508646,-4.924409335006849,0,0,22.191393480814916,47.85129099476249,0.2448087241016509,10.87021745610702
2024-02-06 00:15:00,228.11849637537503,48.780923472314846,11.1278309143067,3.741989370878292,0.8350315147248885,2.422824518977862,3.948786763631946,4.756219631696894,-4.554527720122986,0,0,36.803178409939406,42.78397948215023,0.2064249723530503,11.279563389638923
2024-02-06 00:30:00,230.09409524870296,31.43548622945373,7.233119762669217,2.7432644363580625,0.8252717528654994,14.526282429767434,26.15229294393996,0.0,-0.2251594284300502,0,1,38.59972038914867,72.37361496692213,0.1667335053821246,7.517495701594372
2024-02-06 03:00:00,227.7272614062828,28.836528144032883,6.566863582705807,2.1362200572862995,0.8480085755565304,2.0700387020164577,0.6966331302255802,3.800191750463769,3.5790995259145757,0,0,38.341456678991406,39.70764618186187,0.4305440139629812,6.681334795332576
2024-02-06 18:30:00,237.4871584158981,35.40530098105587,8.40830432285057,0.8678732753458457,0.9879531625516412,7.49851451016148,4.5607249887888965,0.0,3.155966364223394,0,1,11.482102795448728,38.41073451776212,0.4830803244602284,8.459763528803968
2024-02-07 12:30:00,240.24906047892964,8.339684103872882,2.003601270646524,0.3584011518498061,0.8633047940330099,46.81821259634354,5.779106680281668,0.0,-0.8027706103088104,0,1,38.23276865713464,38.32102369827159,0.115730917374249,2.0222754594478345
2024-02-08 02:00:00,230.0358923345397,42.132725170131934,9.69203903099722,3.257226521371041,0.8323422457017704,32.03388455717767,11.32385678974943,0.0,2.4191810875685507,0,1,38.64335421730044,20.440270611833647,0.3136560617694325,9.632483142063728
2024-02-08 13:30:00,225.4183954046329,33.84305431880048,7.628847000135837,2.419113171308768,0.9217837519278576,42.28780240298283,19.672466323885487,0.0,3.195746467442269,1,1,25.701043691503926,23.07172819792481,0.1245795924587749,7.591764231717107
2024-02-08 14:30:00,227.37716493116477,46.03740684771496,10.467855049816018,3.646882515888436,0.8073678102337435,2.7345132361472237,5.763987371680245,1.9693544419885496,-4.426158923070367,0,0,19.382404163838203,33.60964333768683,0.141969034661478,10.050530972189362
2024-02-08 15:00:00,232.12033430759223,21.16337633189487,4.912449989236823,1.790691423180294,0.876739213879056,1.7873207867791618,0.0359493528896071,3.089179849568054,-3.770234243708224,0,0,38.56278222931215,50.16062093988624,0.4443274603024471,4.6988052301543135
2024-02-09 02:45:00,220.1553842879196,14.167641226547692,3.11908249868398,0.597442568362379,0.9039895525086706,8.465256256296861,28.16273457299057,0.0,4.8507310924516265,1,0,12.441289994562757,63.60765886945875,0.1333177577514244,3.232715395780785
2024-02-12 12:00:00,233.16830512387028,31.04541213298015,7.23880612891902,2.769564173329852,0.8116048464062293,43.099113079532096,21.2417171262612,0.0,1.1771760056266831,0,1,31.934780250397782,27.849860026109525,0.2344047422226061,6.883717462176243
2024-02-14 07:30:00,231.169240128948,41.15535974553405,9.5138532396086,3.3757563646502047,0.8439665624509257,4.207959713859911,1.950460301395548,3.355433224353142,3.5460686519609705,0,0,23.86356937077505,48.95386523241264,0.4385587013353048,9.433667265512682
2024-02-14 08:30:00,229.5414698792744,43.87392723510695,10.070885746922777,2.2271543938680853,0.9741931829823508,1.109172225956112,3.527687774991384,5.434025745975281,-1.236770573346014,0,0,22.29598642906036,65.14220769992528,0.191425295114108,10.26874571611935
2024-02-17 05:30:00,233.7122945679631,45.98442494774386,10.747125468925503,1.737829217931348,0.9505155656539122,5.084808134110263,3.3162064519125467,2.3461108829026944,-1.1387940082790795,0,0,18.646735323653758,68.69883266261087,0.2491665684925818,10.211708117573744
2024-02-17 13:45:00,223.85408201099796,9.131777771229816,2.044185730107087,0.8111806602731991,0.8943457455050959,0.7421126240351239,0.4165133279173405,0.8855597781546225,4.614654206828426,0,0,39.34890958213452,57.23245945190228,0.1886880545357376,2.1450561657806926
2024-02-18 02:15:00,215.8124677930131,16.600893102690552,3.582679708059658,0.6474705119923667,0.8154531286148443,4.3666446398618,2.933360507555575,0.0,-3.832007118573357,1,1,32.9499442532811,32.02511022776608,0.4765640618351964,3.624360609465368
2024-02-19 19:45:00,225.10750227066697,26.982027611120948,6.073856841737607,1.121020193361561,0.935154332108036,32.29611714703909,15.564755449327432,0.0,-0.1750746902211197,0,1,13.771683128844565,52.03262354947296,0.3817626062360021,5.860547615896325
2024-02-20 01:45:00,233.2616516908834,37.98914709147271,8.861411196884843,2.1833072658185597,0.832626325957458,1.2317967383243922,3.2021613531015736,4.427453105458877,-4.637486131494403,0,0,29.29969083945622,54.676525314191984,0.2480516725100044,8.532440169501294
2024-02-20 09:30:00,236.75426165349504,19.438903852422115,4.602243328933477,0.5791366547436475,0.8881364641790791,0.0017297152882123,2.6993507649521096,1.9011628486931555,-2.8551814646292764,0,0,37.35495463500163,55.53754144215807,0.3206966552686601,4.560887380160979
2024-02-20 10:45:00,229.29175706994937,33.17484807430403,7.606719205485798,1.243979411392922,0.8899432441607532,23.07400358346097,28.032756732682728,0.0,-4.240512015299496,0,1,11.270635963570868,73.13802520746432,0.3206076603592472,7.691510455928499
2024-02-21 08:45:00,219.0437307441736,39.31279777900085,8.611221891503607,2.0906692739680204,0.8012967301528626,17.61177481128428,12.86285845648728,0.0,1.1904674886248134,1,1,35.51140584004804,36.85775520089398,0.4994002495108555,8.387310828274334
2024-02-22 03:00:00,233.66414540910876,49.63938620088773,11.598944755263137,3.3192838834583287,0.8580491590151119,2.067039055799075,4.394953214526184,5.1369524849378765,0.1928519614279924,0,0,27.00419951586954,35.73751561442725,0.2445042147860834,11.326481955086397
2024-02-22 03:15:00,223.62883940461603,43.70966497198006,9.7747416484485,2.0600388301164214,0.9474925494288742,1.4725286402724025,1.01133349504274,7.290879513133358,4.993955355563642,0,0,37.97024035452047,21.9119288793089,0.3199311745060567,10.020611874327193
2024-02-23 01:15:00,238.5205103902956,47.210610837430174,11.260698992781466,3.8036328640907193,0.9383781553758508,6.562426044579678,1.8026757092893495,2.8955972389124387,-3.1327644052272143,0,0,14.536976817372553,24.13757323176615,0.2853493699228304,11.634909181282987
2024-02-23 13:00:00,227.129496623582,34.99851222951338,7.949194465263653,1.4582183623925595,0.9901745213631448,42.98135203698782,26.95355517393398,0.0,-3.7093483019329385,0,1,12.499368984090086,61.41449367139957,0.1959833891674074,7.75618339049667
2024-02-23 23:45:00,231.83755205270305,48.23447138744494,11.182561771021382,1.7869469353178755,0.9283793322267604,2.467391024391402,1.8573744269418468,6.857796319688132,-3.4760908238812025,0,0,11.81066186099952,67.58630615998838,0.347120439538168,11.159185430895915
2024-02-24 00:30:00,228.15530280484268,48.99675687598745,11.178869901496174,3.967071317662492,0.9052779998186384,8.276726289206904,1.0657642301286097,1.836379382160661,-1.437221601646983,0,0,27.913719409962024,27.143875405948748,0.1830954390047978,10.800491736296948
2024-02-25 16:15:00,238.37429836457036,46.35691502560039,11.0502970935735,4.037258256499711,0.852205975692035,8.572398808707854,0.3731756103259132,2.104722674539733,-4.904001986854204,0,0,16.269581386769815,43.92079160673937,0.4329965803816914,11.267059603986349
2024-02-27 13:00:00,225.718257408594,43.34145677245564,9.782958096228592,3.906735377345369,0.995695059937708,7.607852013721089,1.180182601996187,0.994923480511316,3.470244651470754,1,0,18.534307220524404,32.5202753886006,0.1006553246073804,9.94596952627414
2024-02-27 23:30:00,235.43855213078933,36.21729823772293,8.526948259178475,2.840662049006117,0.9589677317536092,3.2994658148874088,1.1051975122449342,4.122284932046132,4.977735872758625,0,0,11.450466806961884,34.947603977840586,0.1474085359794626,8.27985259517512
2024-02-28 00:15:00,225.00893870744295,42.821149933130506,9.635141500685988,0.966824201186386,0.9577602542554666,11.862539946762334,16.32344276148767,0.0,1.7860489579916008,0,1,22.866626744080705,60.08134270431982,0.2282887643120425,9.6793491809698
2024-02-28 05:00:00,235.93072737021149,30.201045624093663,7.125354661433362,2.81072948275475,0.8997443621441615,10.490006812458446,26.154795944213905,0.0,4.24530092833546,0,1,10.88479679914207,21.508615316642267,0.4417591675423225,7.324923485719604
2024-03-01 06:45:00,239.7112279737815,36.532959810304135,8.757360657644812,3.0355708190758284,0.9228306195811198,18.77488417626007,1.8219498842306847,0.0,-2.2066500312855144,1,1,25.72269039841897,34.75775392878016,0.4131494806554687,8.718655234238039
2024-03-02 02:30:00,226.7143251886097,41.53616325299795,9.416843222827358,1.2416261712331174,0.9383949163364343,0.1716856220569551,24.50410243519466,0.0,-1.4158548432247486,0,1,14.466042844325845,42.63309414848034,0.2677515509941217,9.694228035456376
2024-03-02 11:15:00,217.38861041256024,18.76646851599901,4.079616513044087,0.6701465422349644,0.896412320794628,1.181343944711638,0.1712959262840252,2.726976642048424,3.5553656073109643,0,0,21.585367997505458,68.6949121431217,0.2083646881927859,4.283328200765523
2024-03-02 23:30:00,230.68298697794376,40.125978427683975,9.256380559110674,2.2067474349704272,0.9494759304916018,0.7150882576807793,2.183841162817526,6.357451138612369,-3.0959483624949917,0,0,37.97367406584012,37.09672013178573,0.3247223766397026,9.569946128130992
2024-03-03 05:30:00,232.23490858504923,14.54770736930369,3.3784854910322903,0.6008493226353311,0.916486564922377,39.14883333947742,25.0813955601077,0.0,-2.474145086467052,1,1,10.570137510191412,70.58687409400883,0.2016700440485872,3.276080461099842
2024-03-04 11:30:00,230.3607661841088,48.92703160847235,11.2708684884418,1.2764530199203798,0.8300067274362972,1.518603487399972,7.562988626869096,2.1892763741727315,4.1948382235384205,0,0,17.74040998657247,53.98573818812339,0.194180666071756,11.77809019742192
2024-03-05 08:15:00,223.9491952829292,44.6104016665897,9.990463554481009,3.722284018637701,0.9897716947433656,5.769203036086967,3.974469983451265,0.246790534942777,2.7275150362714857,1,1,32.110603017997065,34.627872026658395,0.1612368746861263,9.856867406620395
2024-03-05 11:30:00,235.41499969258436,38.29289805348232,9.014722583488703,3.188533303323325,0.9419185263177552,2.7718013574964173,0.0131926752758859,6.2297285507164,4.255454171521166,1,0,39.14642131472419,64.24077648840631,0.1308024912586004,8.659445593660518
2024-03-07 05:15:00,222.275320389233,48.260189709602,10.72704912974695,3.726746108765302,0.8511265905088784,8.370389649974824,1.2719337648845075,1.08472571488762,-3.2897812784071565,0,0,32.667679027176945,42.17040181849586,0.3245009033490597,11.218123338511914
2024-03-07 19:45:00,226.59913261826023,46.44133251725992,10.523565666047302,2.4170308450119915,0.8182115382559269,29.63320736447442,6.817591720058973,0.0,3.3517437579618505,0,1,10.178995549902451,30.96140343617339,0.1052635383461556,10.620913564726042
2024-03-10 04:30:00,225.73252259969328,34.60474923486192,7.811417338715187,1.4064742192417936,0.9572479540703888,1.663053748290666,3.1238986341470545,3.024464956277467,1.407043894953003,0,0,14.83560646729931,48.97131981568141,0.3130968835404232,7.956845809292114
2024-03-10 08:30:00,229.443405756011,48.31608117980943,11.085806218679382,2.174913427930493,0.9582411145943104,1.3692133420577568,4.21676252914284,5.4998303474787855,-2.2941481066964977,0,0,30.951004528851755,74.39039275059494,0.1582231583613822,10.747041268334875
2024-03-10 16:15:00,226.52425320961564,15.28404765602816,3.4622074813019554,0.7485957031903882,0.881861246193061,0.0830010433880257,0.1133114243013144,3.2658950136126155,-1.538822541813477,0,0,34.02291231459174,38.121186148257664,0.1727881622281155,3.326649667016397
2024-03-10 23:15:00,229.59466447282293,28.46433203006137,6.535258761884967,0.9260497453670552,0.9040691310298764,2.1020705209982227,2.151759361335621,2.2814288795511235,2.7841114661906907,0,0,25.78412653141277,23.07572364064137,0.4240938300247909,6.648218890755192
2024-03-11 08:45:00,218.07547245524708,42.11911772329079,9.18514649690481,0.9380974576572984,0.829764357158124,1.9047215468359024,18.71990539480172,0.0,0.9065641684193472,0,1,20.30632897093613,50.47012250952345,0.1267926339703796,9.1124290797687
2024-03-11 20:00:00,225.25523586115665,43.98358443402525,9.907532685705457,1.5956097688810342,0.9664153385200228,0.7595808981776142,0.8379831600415233,8.309968627486317,-0.0580537889113692,0,0,33.905664019001904,35.19611233357134,0.2776042728434135,9.712436144743885
2024-03-12 07:30:00,230.46027568655995,36.26566402413577,8.35779492895849,1.2231263895401474,0.9846124941480509,2.833173965007718,1.8087746429922325,3.7158463209585406,-0.6719810205806382,0,0,37.72564576313727,69.72286202794939,0.3555988412902601,8.724452757345757
2024-03-12 21:00:00,234.73403783255932,5.467026337276132,1.283297167085774,0.4442004230681633,0.998067199820462,38.53516483791834,1.9611922223502043,0.0,-2.028826592453833,0,1,18.54363708329946,77.2521434965481,0.4909790893509156,1.2513774253651753
2024-03-13 10:45:00,221.22857573588752,44.409452472880886,9.824639919786026,1.26801696377409,0.8194874056561496,3.8919053820771534,1.7668808055220375,4.165853732186834,-1.2121321942205276,1,0,14.064477506377264,49.4643478702219,0.3344780255410034,9.659538276248416
2024-03-13 11:00:00,230.47263783794236,27.88811747326691,6.427447998398235,2.085148445390248,0.8747728116247475,0.6056887585571102,2.417582754934968,3.4041764849061567,2.98165835842759,0,0,10.938023794575232,46.21240367405343,0.1337383030458854,6.300697190517757
2024-03-13 11:30:00,243.33452611160004,37.10896041933723,9.029891298133547,1.9542701122515445,0.8652802759249242,0.2738530923578119,5.360528334862876,3.39550987091286,3.336690034455529,0,0,12.45730580047077,55.445807752812286,0.3369489772347083,9.195629484885334
2024-03-15 12:45:00,219.6431141033092,46.79277883620578,10.277711661131658,3.032611036743211,0.8430887485475876,4.595274980879621,3.900492931915802,1.7819437483362357,1.1645409224264656,0,0,22.161852969993767,21.840511498495538,0.4323695563587744,10.268099639285486
2024-03-15 20:00:00,230.2151548666064,41.75519714670564,9.612679177614522,1.3160844374115837,0.9525611347450732,5.049206496987551,1.0609049162755455,3.502567764351425,-0.2600113106213371,0,0,18.701337116470228,76.87048395571772,0.484968537995912,10.02869294089268
2024-03-17 13:15:00,237.0972784039892,24.618182683715958,5.836904113561268,2.1722084550088296,0.9650889233615404,3.1532365849087416,1.929154852907288,0.7545126757452385,-0.0654322374911497,0,0,17.75631045558045,23.227565227101675,0.2781229433191888,6.004050247514971
2024-03-18 12:15:00,243.9610443395498,20.24740792264774,4.9395787819780175,1.750772129005746,0.8681050862843713,25.366796595128672,6.194789761594529,0.0,-4.8581409251233225,0,0,24.259427043940672,40.72126929907682,0.4995518523506532,4.913011712761512
2024-03-18 21:15:00,230.9770161064166,34.96192833791831,8.07540188481874,2.5491465640964925,0.8525718242750232,5.630810790350848,0.6153042932902908,1.8292868011776011,2.382552663431462,0,0,36.59172584647817,28.778255122312487,0.2214828523017431,7.900066842379498
